,AskPrice,BidPrice,AskVolume,BidVolume
2020-12-22 09:26:49.500,4559.0,4558.0,367.0,184.0
2020-12-22 09:26:50.000,4559.0,4558.0,353.0,142.0
2020-12-22 09:26:50.500,4559.0,4558.0,353.0,124.0
2020-12-22 09:26:51.000,4559.0,4558.0,273.0,110.0
2020-12-22 09:26:51.500,4559.0,4558.0,251.0,110.0
2020-12-22 09:26:52.000,4559.0,4558.0,239.0,116.0
2020-12-22 09:26:52.500,4559.0,4558.0,237.0,216.0
2020-12-22 09:26:53.000,4560.0,4559.0,342.0,23.0
2020-12-22 09:26:53.500,4559.0,4558.0,23.0,233.0
2020-12-22 09:26:54.000,4559.0,4558.0,48.0,232.0
2020-12-22 09:26:54.500,4559.0,4558.0,54.0,239.0
2020-12-22 09:26:55.000,4559.0,4558.0,50.0,237.0
2020-12-22 09:26:55.500,4559.0,4558.0,48.0,279.0
2020-12-22 09:26:56.000,4559.0,4558.0,31.0,288.0
2020-12-22 09:26:56.500,4559.0,4558.0,146.0,293.0
2020-12-22 09:26:57.000,4559.0,4558.0,169.0,287.0
2020-12-22 09:26:57.500,4559.0,4558.0,170.0,289.0
2020-12-22 09:26:58.000,4559.0,4558.0,157.0,279.0
2020-12-22 09:26:58.500,4559.0,4558.0,161.0,281.0
2020-12-22 09:26:59.000,4559.0,4558.0,162.0,193.0
2020-12-22 09:26:59.500,4559.0,4558.0,159.0,206.0
2020-12-22 09:27:00.000,4559.0,4558.0,158.0,209.0
2020-12-22 09:27:00.500,4559.0,4558.0,147.0,193.0
2020-12-22 09:27:01.000,4560.0,4559.0,400.0,254.0
2020-12-22 09:27:01.500,4561.0,4560.0,492.0,2.0
2020-12-22 09:27:02.000,4561.0,4560.0,487.0,125.0
2020-12-22 09:27:02.500,4561.0,4560.0,485.0,119.0
2020-12-22 09:27:03.000,4561.0,4560.0,86.0,28.0
2020-12-22 09:27:03.500,4562.0,4561.0,323.0,65.0
2020-12-22 09:27:04.000,4562.0,4561.0,209.0,148.0
2020-12-22 09:27:04.500,4564.0,4563.0,276.0,122.0
2020-12-22 09:27:05.000,4563.0,4562.0,100.0,108.0
2020-12-22 09:27:05.500,4563.0,4562.0,133.0,86.0
2020-12-22 09:27:06.000,4562.0,4561.0,29.0,110.0
2020-12-22 09:27:06.500,4562.0,4561.0,40.0,122.0
2020-12-22 09:27:07.000,4562.0,4561.0,86.0,57.0
2020-12-22 09:27:07.500,4562.0,4560.0,124.0,212.0
2020-12-22 09:27:08.000,4562.0,4561.0,135.0,2.0
2020-12-22 09:27:08.500,4561.0,4560.0,5.0,182.0
2020-12-22 09:27:09.000,4562.0,4561.0,138.0,17.0
2020-12-22 09:27:09.500,4562.0,4561.0,52.0,28.0
2020-12-22 09:27:10.000,4562.0,4561.0,40.0,118.0
2020-12-22 09:27:10.500,4563.0,4562.0,81.0,20.0
2020-12-22 09:27:11.000,4562.0,4561.0,102.0,129.0
2020-12-22 09:27:11.500,4562.0,4560.0,119.0,196.0
2020-12-22 09:27:12.000,4561.0,4560.0,54.0,196.0
2020-12-22 09:27:12.500,4561.0,4560.0,97.0,140.0
2020-12-22 09:27:13.000,4562.0,4561.0,157.0,8.0
2020-12-22 09:27:13.500,4561.0,4560.0,230.0,27.0
2020-12-22 09:27:14.000,4562.0,4561.0,158.0,260.0
2020-12-22 09:27:14.500,4562.0,4561.0,125.0,270.0
2020-12-22 09:27:15.000,4562.0,4561.0,290.0,274.0
2020-12-22 09:27:15.500,4561.0,4560.0,13.0,35.0
2020-12-22 09:27:16.000,4562.0,4561.0,276.0,373.0
2020-12-22 09:27:16.500,4563.0,4561.0,178.0,378.0
2020-12-22 09:27:17.000,4563.0,4562.0,165.0,51.0
2020-12-22 09:27:17.500,4563.0,4562.0,167.0,78.0
2020-12-22 09:27:18.000,4563.0,4562.0,170.0,106.0
2020-12-22 09:27:18.500,4563.0,4562.0,165.0,107.0
2020-12-22 09:27:19.000,4563.0,4562.0,174.0,107.0
2020-12-22 09:27:19.500,4563.0,4562.0,178.0,26.0
2020-12-22 09:27:20.000,4562.0,4561.0,14.0,420.0
2020-12-22 09:27:20.500,4564.0,4563.0,548.0,11.0
2020-12-22 09:27:21.000,4563.0,4562.0,30.0,43.0
2020-12-22 09:27:21.500,4563.0,4562.0,92.0,133.0
2020-12-22 09:27:22.000,4563.0,4562.0,175.0,191.0
2020-12-22 09:27:22.500,4563.0,4562.0,177.0,180.0
2020-12-22 09:27:23.000,4564.0,4563.0,369.0,1.0
2020-12-22 09:27:23.500,4564.0,4563.0,371.0,55.0
2020-12-22 09:27:24.000,4564.0,4563.0,371.0,57.0
2020-12-22 09:27:24.500,4564.0,4563.0,325.0,90.0
2020-12-22 09:27:25.000,4563.0,4562.0,11.0,285.0
2020-12-22 09:27:25.500,4564.0,4563.0,306.0,10.0
2020-12-22 09:27:26.000,4564.0,4563.0,298.0,111.0
2020-12-22 09:27:26.500,4564.0,4563.0,297.0,137.0
2020-12-22 09:27:27.000,4564.0,4563.0,287.0,158.0
2020-12-22 09:27:27.500,4564.0,4563.0,82.0,113.0
2020-12-22 09:27:28.000,4565.0,4564.0,448.0,99.0
2020-12-22 09:27:28.500,4565.0,4564.0,439.0,40.0
2020-12-22 09:27:29.000,4565.0,4564.0,401.0,90.0
2020-12-22 09:27:29.500,4565.0,4564.0,374.0,100.0
2020-12-22 09:27:30.000,4566.0,4565.0,403.0,93.0
2020-12-22 09:27:30.500,4566.0,4565.0,384.0,277.0
2020-12-22 09:27:31.000,4567.0,4566.0,183.0,95.0
2020-12-22 09:27:31.500,4568.0,4566.0,441.0,266.0
2020-12-22 09:27:32.000,4568.0,4566.0,458.0,262.0
2020-12-22 09:27:32.500,4567.0,4566.0,4.0,244.0
2020-12-22 09:27:33.000,4567.0,4566.0,78.0,230.0
2020-12-22 09:27:33.500,4567.0,4566.0,123.0,202.0
2020-12-22 09:27:34.000,4567.0,4566.0,81.0,194.0
2020-12-22 09:27:34.500,4567.0,4566.0,114.0,32.0
2020-12-22 09:27:35.000,4566.0,4565.0,108.0,407.0
2020-12-22 09:27:35.500,4566.0,4565.0,111.0,395.0
2020-12-22 09:27:36.000,4566.0,4565.0,102.0,390.0
2020-12-22 09:27:36.500,4567.0,4566.0,172.0,51.0
2020-12-22 09:27:37.000,4568.0,4567.0,349.0,5.0
2020-12-22 09:27:37.500,4567.0,4566.0,192.0,51.0
2020-12-22 09:27:38.000,4567.0,4566.0,201.0,151.0
2020-12-22 09:27:38.500,4567.0,4566.0,87.0,197.0
2020-12-22 09:27:39.000,4568.0,4567.0,357.0,179.0
2020-12-22 09:27:39.500,4570.0,4569.0,472.0,45.0
2020-12-22 09:27:40.000,4570.0,4569.0,375.0,16.0
2020-12-22 09:27:40.500,4569.0,4568.0,24.0,85.0
2020-12-22 09:27:41.000,4569.0,4568.0,4.0,182.0
2020-12-22 09:27:41.500,4570.0,4569.0,356.0,22.0
2020-12-22 09:27:42.000,4570.0,4569.0,347.0,112.0
2020-12-22 09:27:42.500,4571.0,4570.0,210.0,12.0
2020-12-22 09:27:43.000,4571.0,4570.0,181.0,113.0
2020-12-22 09:27:43.500,4572.0,4571.0,102.0,24.0
2020-12-22 09:27:44.000,4572.0,4571.0,48.0,21.0
2020-12-22 09:27:44.500,4572.0,4571.0,156.0,40.0
2020-12-22 09:27:45.000,4571.0,4570.0,50.0,79.0
2020-12-22 09:27:45.500,4570.0,4569.0,6.0,100.0
2020-12-22 09:27:46.000,4570.0,4569.0,76.0,123.0
2020-12-22 09:27:46.500,4570.0,4569.0,90.0,20.0
2020-12-22 09:27:47.000,4570.0,4568.0,159.0,127.0
2020-12-22 09:27:47.500,4570.0,4568.0,172.0,111.0
2020-12-22 09:27:48.000,4569.0,4568.0,14.0,87.0
2020-12-22 09:27:48.500,4570.0,4569.0,45.0,74.0
2020-12-22 09:27:49.000,4568.0,4567.0,128.0,51.0
2020-12-22 09:27:49.500,4569.0,4568.0,29.0,20.0
2020-12-22 09:27:50.000,4569.0,4568.0,81.0,75.0
2020-12-22 09:27:50.500,4569.0,4568.0,105.0,57.0
2020-12-22 09:27:51.000,4568.0,4567.0,2.0,99.0
2020-12-22 09:27:51.500,4568.0,4567.0,21.0,113.0
2020-12-22 09:27:52.000,4568.0,4567.0,37.0,102.0
2020-12-22 09:27:52.500,4568.0,4567.0,69.0,83.0
2020-12-22 09:27:53.000,4567.0,4566.0,28.0,218.0
2020-12-22 09:27:53.500,4567.0,4566.0,44.0,210.0
2020-12-22 09:27:54.000,4567.0,4566.0,41.0,193.0
2020-12-22 09:27:54.500,4567.0,4566.0,38.0,181.0
2020-12-22 09:27:55.000,4567.0,4566.0,68.0,3.0
2020-12-22 09:27:55.500,4566.0,4565.0,174.0,161.0
2020-12-22 09:27:56.000,4566.0,4565.0,196.0,146.0
2020-12-22 09:27:56.500,4566.0,4564.0,184.0,121.0
2020-12-22 09:27:57.000,4565.0,4564.0,4.0,116.0
2020-12-22 09:27:57.500,4566.0,4565.0,178.0,65.0
2020-12-22 09:27:58.000,4566.0,4565.0,16.0,116.0
2020-12-22 09:27:58.500,4567.0,4566.0,206.0,118.0
2020-12-22 09:27:59.000,4568.0,4566.0,132.0,173.0
2020-12-22 09:27:59.500,4568.0,4567.0,90.0,35.0
2020-12-22 09:28:00.000,4568.0,4567.0,78.0,84.0
2020-12-22 09:28:00.500,4568.0,4567.0,130.0,46.0
2020-12-22 09:28:01.000,4568.0,4567.0,165.0,19.0
2020-12-22 09:28:01.500,4567.0,4566.0,234.0,86.0
2020-12-22 09:28:02.000,4567.0,4565.0,297.0,101.0
2020-12-22 09:28:02.500,4566.0,4565.0,78.0,111.0
2020-12-22 09:28:03.000,4566.0,4565.0,94.0,107.0
2020-12-22 09:28:03.500,4566.0,4565.0,123.0,111.0
2020-12-22 09:28:04.000,4566.0,4565.0,135.0,100.0
2020-12-22 09:28:04.500,4566.0,4565.0,154.0,9.0
2020-12-22 09:28:05.000,4566.0,4565.0,152.0,5.0
2020-12-22 09:28:05.500,4565.0,4564.0,182.0,201.0
2020-12-22 09:28:06.000,4565.0,4564.0,204.0,264.0
2020-12-22 09:28:06.500,4566.0,4565.0,99.0,26.0
2020-12-22 09:28:07.000,4566.0,4565.0,72.0,110.0
2020-12-22 09:28:07.500,4566.0,4565.0,36.0,120.0
2020-12-22 09:28:08.000,4566.0,4565.0,38.0,130.0
2020-12-22 09:28:08.500,4566.0,4565.0,53.0,103.0
2020-12-22 09:28:09.000,4566.0,4565.0,67.0,70.0
2020-12-22 09:28:09.500,4566.0,4565.0,67.0,88.0
2020-12-22 09:28:10.000,4566.0,4565.0,67.0,88.0
2020-12-22 09:28:10.500,4566.0,4565.0,68.0,88.0
2020-12-22 09:28:11.000,4566.0,4565.0,68.0,94.0
2020-12-22 09:28:11.500,4566.0,4565.0,66.0,89.0
2020-12-22 09:28:12.000,4566.0,4565.0,77.0,80.0
2020-12-22 09:28:12.500,4566.0,4565.0,77.0,82.0
2020-12-22 09:28:13.000,4566.0,4565.0,73.0,82.0
2020-12-22 09:28:13.500,4566.0,4565.0,173.0,99.0
2020-12-22 09:28:14.000,4566.0,4565.0,226.0,68.0
2020-12-22 09:28:14.500,4566.0,4565.0,225.0,63.0
2020-12-22 09:28:15.000,4566.0,4565.0,224.0,41.0
2020-12-22 09:28:15.500,4566.0,4565.0,233.0,39.0
2020-12-22 09:28:16.000,4566.0,4565.0,234.0,39.0
2020-12-22 09:28:16.500,4566.0,4565.0,235.0,2.0
2020-12-22 09:28:17.000,4566.0,4565.0,31.0,35.0
2020-12-22 09:28:17.500,4567.0,4566.0,227.0,61.0
2020-12-22 09:28:18.000,4567.0,4566.0,177.0,56.0
2020-12-22 09:28:18.500,4567.0,4566.0,172.0,76.0
2020-12-22 09:28:19.000,4567.0,4566.0,162.0,90.0
2020-12-22 09:28:19.500,4567.0,4566.0,162.0,24.0
2020-12-22 09:28:20.000,4567.0,4566.0,172.0,25.0
2020-12-22 09:28:20.500,4567.0,4566.0,170.0,15.0
2020-12-22 09:28:21.000,4567.0,4566.0,170.0,15.0
2020-12-22 09:28:21.500,4567.0,4566.0,200.0,25.0
2020-12-22 09:28:22.000,4567.0,4566.0,219.0,19.0
2020-12-22 09:28:22.500,4567.0,4566.0,223.0,9.0
2020-12-22 09:28:23.000,4567.0,4566.0,211.0,14.0
2020-12-22 09:28:23.500,4567.0,4566.0,203.0,62.0
2020-12-22 09:28:24.000,4567.0,4566.0,199.0,158.0
2020-12-22 09:28:24.500,4567.0,4566.0,195.0,162.0
2020-12-22 09:28:25.000,4567.0,4566.0,175.0,150.0
2020-12-22 09:28:25.500,4567.0,4566.0,173.0,136.0
2020-12-22 09:28:26.000,4567.0,4566.0,191.0,3.0
2020-12-22 09:28:26.500,4566.0,4565.0,7.0,193.0
2020-12-22 09:28:27.000,4566.0,4565.0,40.0,184.0
2020-12-22 09:28:27.500,4566.0,4565.0,53.0,224.0
2020-12-22 09:28:28.000,4566.0,4565.0,41.0,225.0
2020-12-22 09:28:28.500,4566.0,4565.0,3.0,225.0
2020-12-22 09:28:29.000,4567.0,4566.0,153.0,1.0
2020-12-22 09:28:29.500,4566.0,4565.0,182.0,224.0
2020-12-22 09:28:30.000,4566.0,4565.0,201.0,206.0
2020-12-22 09:28:30.500,4566.0,4565.0,89.0,121.0
2020-12-22 09:28:31.000,4566.0,4565.0,58.0,123.0
2020-12-22 09:28:31.500,4567.0,4566.0,161.0,145.0
2020-12-22 09:28:32.000,4567.0,4566.0,153.0,351.0
2020-12-22 09:28:32.500,4567.0,4566.0,15.0,353.0
2020-12-22 09:28:33.000,4568.0,4567.0,149.0,145.0
2020-12-22 09:28:33.500,4568.0,4567.0,121.0,242.0
2020-12-22 09:28:34.000,4568.0,4567.0,88.0,247.0
2020-12-22 09:28:34.500,4568.0,4567.0,23.0,245.0
2020-12-22 09:28:35.000,4569.0,4568.0,184.0,41.0
2020-12-22 09:28:35.500,4569.0,4568.0,187.0,92.0
2020-12-22 09:28:36.000,4569.0,4568.0,159.0,146.0
2020-12-22 09:28:36.500,4569.0,4568.0,141.0,163.0
2020-12-22 09:28:37.000,4569.0,4568.0,143.0,127.0
2020-12-22 09:28:37.500,4569.0,4568.0,160.0,107.0
2020-12-22 09:28:38.000,4569.0,4568.0,162.0,85.0
2020-12-22 09:28:38.500,4569.0,4568.0,209.0,84.0
2020-12-22 09:28:39.000,4569.0,4568.0,208.0,42.0
2020-12-22 09:28:39.500,4568.0,4567.0,6.0,100.0
2020-12-22 09:28:40.000,4568.0,4567.0,92.0,107.0
2020-12-22 09:28:40.500,4568.0,4567.0,69.0,97.0
2020-12-22 09:28:41.000,4568.0,4567.0,39.0,110.0
2020-12-22 09:28:41.500,4568.0,4567.0,13.0,155.0
2020-12-22 09:28:42.000,4569.0,4568.0,210.0,207.0
2020-12-22 09:28:42.500,4569.0,4568.0,197.0,224.0
2020-12-22 09:28:43.000,4569.0,4568.0,196.0,224.0
2020-12-22 09:28:43.500,4569.0,4568.0,187.0,218.0
2020-12-22 09:28:44.000,4569.0,4568.0,181.0,194.0
2020-12-22 09:28:44.500,4569.0,4568.0,154.0,174.0
2020-12-22 09:28:45.000,4569.0,4568.0,151.0,175.0
2020-12-22 09:28:45.500,4569.0,4568.0,141.0,176.0
2020-12-22 09:28:46.000,4569.0,4568.0,118.0,182.0
2020-12-22 09:28:46.500,4569.0,4568.0,145.0,179.0
2020-12-22 09:28:47.000,4569.0,4568.0,146.0,176.0
2020-12-22 09:28:47.500,4569.0,4568.0,143.0,176.0
2020-12-22 09:28:48.000,4569.0,4568.0,127.0,164.0
2020-12-22 09:28:48.500,4569.0,4568.0,116.0,164.0
2020-12-22 09:28:49.000,4570.0,4569.0,184.0,3.0
2020-12-22 09:28:49.500,4570.0,4569.0,114.0,91.0
2020-12-22 09:28:50.000,4570.0,4569.0,105.0,135.0
2020-12-22 09:28:50.500,4570.0,4569.0,105.0,138.0
2020-12-22 09:28:51.000,4570.0,4569.0,90.0,126.0
2020-12-22 09:28:51.500,4570.0,4569.0,91.0,111.0
2020-12-22 09:28:52.000,4570.0,4569.0,87.0,111.0
2020-12-22 09:28:52.500,4571.0,4570.0,196.0,15.0
2020-12-22 09:28:53.000,4570.0,4569.0,143.0,50.0
2020-12-22 09:28:53.500,4570.0,4569.0,129.0,65.0
2020-12-22 09:28:54.000,4570.0,4569.0,125.0,74.0
2020-12-22 09:28:54.500,4570.0,4569.0,114.0,57.0
2020-12-22 09:28:55.000,4571.0,4570.0,209.0,13.0
2020-12-22 09:28:55.500,4571.0,4570.0,209.0,47.0
2020-12-22 09:28:56.000,4571.0,4570.0,190.0,51.0
2020-12-22 09:28:56.500,4571.0,4570.0,166.0,54.0
2020-12-22 09:28:57.000,4571.0,4570.0,159.0,30.0
2020-12-22 09:28:57.500,4571.0,4570.0,158.0,20.0
2020-12-22 09:28:58.000,4570.0,4569.0,9.0,81.0
2020-12-22 09:28:58.500,4569.0,4568.0,5.0,160.0
2020-12-22 09:28:59.000,4569.0,4568.0,13.0,147.0
2020-12-22 09:28:59.500,4570.0,4569.0,114.0,20.0
2020-12-22 09:29:00.000,4570.0,4569.0,117.0,29.0
2020-12-22 09:29:00.500,4570.0,4569.0,118.0,32.0
2020-12-22 09:29:01.000,4570.0,4569.0,111.0,82.0
2020-12-22 09:29:01.500,4570.0,4569.0,110.0,92.0
2020-12-22 09:29:02.000,4570.0,4569.0,103.0,86.0
2020-12-22 09:29:02.500,4570.0,4569.0,149.0,86.0
2020-12-22 09:29:03.000,4569.0,4568.0,7.0,169.0
2020-12-22 09:29:03.500,4569.0,4568.0,36.0,168.0
2020-12-22 09:29:04.000,4569.0,4568.0,95.0,154.0
2020-12-22 09:29:04.500,4569.0,4568.0,128.0,153.0
2020-12-22 09:29:05.000,4569.0,4568.0,120.0,130.0
2020-12-22 09:29:05.500,4569.0,4568.0,123.0,73.0
2020-12-22 09:29:06.000,4569.0,4567.0,126.0,150.0
2020-12-22 09:29:06.500,4568.0,4567.0,2.0,142.0
2020-12-22 09:29:07.000,4569.0,4568.0,126.0,9.0
2020-12-22 09:29:07.500,4568.0,4567.0,15.0,147.0
2020-12-22 09:29:08.000,4568.0,4567.0,135.0,145.0
2020-12-22 09:29:08.500,4568.0,4567.0,195.0,3.0
2020-12-22 09:29:09.000,4567.0,4566.0,313.0,38.0
2020-12-22 09:29:09.500,4566.0,4565.0,12.0,172.0
2020-12-22 09:29:10.000,4566.0,4565.0,77.0,188.0
2020-12-22 09:29:10.500,4567.0,4566.0,206.0,53.0
2020-12-22 09:29:11.000,4567.0,4566.0,194.0,63.0
2020-12-22 09:29:11.500,4567.0,4566.0,188.0,165.0
2020-12-22 09:29:12.000,4567.0,4566.0,186.0,170.0
2020-12-22 09:29:12.500,4567.0,4566.0,186.0,170.0
2020-12-22 09:29:13.000,4567.0,4566.0,186.0,85.0
2020-12-22 09:29:13.500,4567.0,4566.0,248.0,28.0
2020-12-22 09:29:14.000,4566.0,4565.0,1.0,195.0
2020-12-22 09:29:14.500,4567.0,4566.0,259.0,1.0
2020-12-22 09:29:15.000,4567.0,4566.0,241.0,198.0
2020-12-22 09:29:15.500,4567.0,4566.0,228.0,204.0
2020-12-22 09:29:16.000,4567.0,4566.0,233.0,204.0
2020-12-22 09:29:16.500,4567.0,4566.0,234.0,2.0
2020-12-22 09:29:17.000,4566.0,4565.0,115.0,232.0
2020-12-22 09:29:17.500,4567.0,4566.0,225.0,1.0
2020-12-22 09:29:18.000,4567.0,4566.0,241.0,23.0
2020-12-22 09:29:18.500,4567.0,4565.0,248.0,216.0
2020-12-22 09:29:19.000,4567.0,4565.0,255.0,228.0
2020-12-22 09:29:19.500,4567.0,4566.0,258.0,63.0
2020-12-22 09:29:20.000,4567.0,4566.0,258.0,125.0
2020-12-22 09:29:20.500,4567.0,4566.0,244.0,165.0
2020-12-22 09:29:21.000,4567.0,4566.0,237.0,166.0
2020-12-22 09:29:21.500,4567.0,4566.0,231.0,171.0
2020-12-22 09:29:22.000,4568.0,4566.0,173.0,160.0
2020-12-22 09:29:22.500,4568.0,4567.0,160.0,12.0
2020-12-22 09:29:23.000,4568.0,4567.0,148.0,98.0
2020-12-22 09:29:23.500,4568.0,4567.0,93.0,84.0
2020-12-22 09:29:24.000,4568.0,4567.0,75.0,83.0
2020-12-22 09:29:24.500,4568.0,4567.0,1.0,175.0
2020-12-22 09:29:25.000,4569.0,4568.0,145.0,23.0
2020-12-22 09:29:25.500,4568.0,4567.0,33.0,172.0
2020-12-22 09:29:26.000,4568.0,4567.0,43.0,172.0
2020-12-22 09:29:26.500,4569.0,4568.0,146.0,7.0
2020-12-22 09:29:27.000,4569.0,4568.0,92.0,14.0
2020-12-22 09:29:27.500,4569.0,4568.0,95.0,39.0
2020-12-22 09:29:28.000,4569.0,4568.0,94.0,35.0
2020-12-22 09:29:28.500,4569.0,4568.0,94.0,50.0
2020-12-22 09:29:29.000,4569.0,4568.0,93.0,48.0
2020-12-22 09:29:29.500,4568.0,4567.0,3.0,143.0
2020-12-22 09:29:30.000,4568.0,4567.0,41.0,142.0
2020-12-22 09:29:30.500,4568.0,4567.0,111.0,142.0
2020-12-22 09:29:31.000,4568.0,4567.0,129.0,140.0
2020-12-22 09:29:31.500,4568.0,4567.0,125.0,113.0
2020-12-22 09:29:32.000,4568.0,4567.0,120.0,104.0
2020-12-22 09:29:32.500,4568.0,4567.0,119.0,102.0
2020-12-22 09:29:33.000,4568.0,4567.0,112.0,103.0
2020-12-22 09:29:33.500,4568.0,4567.0,107.0,117.0
2020-12-22 09:29:34.000,4568.0,4567.0,112.0,113.0
2020-12-22 09:29:34.500,4568.0,4567.0,98.0,114.0
2020-12-22 09:29:35.000,4568.0,4567.0,85.0,116.0
2020-12-22 09:29:35.500,4568.0,4567.0,90.0,124.0
2020-12-22 09:29:36.000,4568.0,4567.0,91.0,125.0
2020-12-22 09:29:36.500,4568.0,4567.0,86.0,123.0
2020-12-22 09:29:37.000,4568.0,4567.0,76.0,102.0
2020-12-22 09:29:37.500,4568.0,4567.0,65.0,103.0
2020-12-22 09:29:38.000,4568.0,4567.0,58.0,100.0
2020-12-22 09:29:38.500,4568.0,4567.0,72.0,98.0
2020-12-22 09:29:39.000,4568.0,4567.0,178.0,98.0
2020-12-22 09:29:39.500,4568.0,4566.0,195.0,360.0
2020-12-22 09:29:40.000,4568.0,4566.0,308.0,352.0
2020-12-22 09:29:40.500,4567.0,4566.0,2.0,353.0
2020-12-22 09:29:41.000,4567.0,4566.0,49.0,350.0
2020-12-22 09:29:41.500,4567.0,4566.0,124.0,350.0
2020-12-22 09:29:42.000,4567.0,4566.0,175.0,137.0
2020-12-22 09:29:42.500,4566.0,4565.0,220.0,186.0
2020-12-22 09:29:43.000,4566.0,4565.0,233.0,145.0
2020-12-22 09:29:43.500,4566.0,4565.0,155.0,130.0
2020-12-22 09:29:44.000,4566.0,4565.0,149.0,125.0
2020-12-22 09:29:44.500,4566.0,4565.0,144.0,174.0
2020-12-22 09:29:45.000,4567.0,4565.0,154.0,175.0
2020-12-22 09:29:45.500,4567.0,4566.0,109.0,15.0
2020-12-22 09:29:46.000,4567.0,4566.0,119.0,1.0
2020-12-22 09:29:46.500,4567.0,4566.0,120.0,15.0
2020-12-22 09:29:47.000,4566.0,4565.0,2.0,189.0
2020-12-22 09:29:47.500,4566.0,4565.0,6.0,189.0
2020-12-22 09:29:48.000,4566.0,4565.0,18.0,187.0
2020-12-22 09:29:48.500,4566.0,4565.0,37.0,179.0
2020-12-22 09:29:49.000,4566.0,4565.0,118.0,179.0
2020-12-22 09:29:49.500,4566.0,4565.0,117.0,168.0
2020-12-22 09:29:50.000,4566.0,4565.0,122.0,153.0
2020-12-22 09:29:50.500,4566.0,4565.0,125.0,135.0
2020-12-22 09:29:51.000,4566.0,4565.0,135.0,136.0
2020-12-22 09:29:51.500,4566.0,4565.0,139.0,123.0
2020-12-22 09:29:52.000,4566.0,4565.0,141.0,125.0
2020-12-22 09:29:52.500,4566.0,4565.0,141.0,131.0
2020-12-22 09:29:53.000,4566.0,4565.0,145.0,134.0
2020-12-22 09:29:53.500,4566.0,4565.0,141.0,133.0
2020-12-22 09:29:54.000,4566.0,4565.0,134.0,141.0
2020-12-22 09:29:54.500,4566.0,4565.0,135.0,140.0
2020-12-22 09:29:55.000,4566.0,4565.0,123.0,193.0
2020-12-22 09:29:55.500,4566.0,4565.0,138.0,187.0
2020-12-22 09:29:56.000,4566.0,4565.0,222.0,187.0
2020-12-22 09:29:56.500,4566.0,4565.0,217.0,183.0
2020-12-22 09:29:57.000,4566.0,4565.0,197.0,239.0
2020-12-22 09:29:57.500,4566.0,4565.0,206.0,240.0
2020-12-22 09:29:58.000,4566.0,4565.0,170.0,238.0
2020-12-22 09:29:58.500,4566.0,4565.0,156.0,230.0
2020-12-22 09:29:59.000,4566.0,4565.0,57.0,239.0
2020-12-22 09:29:59.500,4567.0,4566.0,87.0,180.0
2020-12-22 09:30:00.000,4567.0,4566.0,66.0,237.0
2020-12-22 09:30:00.500,4567.0,4566.0,32.0,215.0
2020-12-22 09:30:01.000,4567.0,4566.0,31.0,198.0
2020-12-22 09:30:01.500,4567.0,4566.0,58.0,213.0
2020-12-22 09:30:02.000,4567.0,4566.0,64.0,202.0
2020-12-22 09:30:02.500,4567.0,4566.0,64.0,206.0
2020-12-22 09:30:03.000,4567.0,4566.0,32.0,174.0
2020-12-22 09:30:03.500,4567.0,4566.0,33.0,169.0
2020-12-22 09:30:04.000,4567.0,4566.0,171.0,163.0
2020-12-22 09:30:04.500,4567.0,4566.0,183.0,150.0
2020-12-22 09:30:05.000,4567.0,4565.0,183.0,306.0
2020-12-22 09:30:05.500,4566.0,4565.0,29.0,297.0
2020-12-22 09:30:06.000,4566.0,4565.0,42.0,281.0
2020-12-22 09:30:06.500,4566.0,4565.0,105.0,275.0
2020-12-22 09:30:07.000,4566.0,4565.0,113.0,266.0
2020-12-22 09:30:07.500,4566.0,4565.0,114.0,227.0
2020-12-22 09:30:08.000,4566.0,4565.0,108.0,207.0
2020-12-22 09:30:08.500,4565.0,4564.0,57.0,218.0
2020-12-22 09:30:09.000,4565.0,4564.0,226.0,214.0
2020-12-22 09:30:09.500,4564.0,4563.0,53.0,200.0
2020-12-22 09:30:10.000,4564.0,4563.0,311.0,145.0
2020-12-22 09:30:10.500,4564.0,4563.0,316.0,81.0
2020-12-22 09:30:11.000,4563.0,4562.0,24.0,188.0
2020-12-22 09:30:11.500,4563.0,4562.0,38.0,161.0
2020-12-22 09:30:12.000,4563.0,4562.0,74.0,163.0
2020-12-22 09:30:12.500,4563.0,4562.0,94.0,152.0
2020-12-22 09:30:13.000,4563.0,4562.0,105.0,133.0
2020-12-22 09:30:13.500,4563.0,4562.0,123.0,130.0
2020-12-22 09:30:14.000,4563.0,4562.0,145.0,126.0
2020-12-22 09:30:14.500,4563.0,4562.0,151.0,120.0
2020-12-22 09:30:15.000,4563.0,4562.0,141.0,30.0
2020-12-22 09:30:15.500,4562.0,4561.0,31.0,327.0
2020-12-22 09:30:16.000,4563.0,4562.0,159.0,16.0
2020-12-22 09:30:16.500,4563.0,4562.0,159.0,52.0
2020-12-22 09:30:17.000,4563.0,4562.0,151.0,100.0
2020-12-22 09:30:17.500,4563.0,4562.0,120.0,110.0
2020-12-22 09:30:18.000,4563.0,4562.0,103.0,113.0
2020-12-22 09:30:18.500,4563.0,4562.0,145.0,112.0
2020-12-22 09:30:19.000,4563.0,4562.0,157.0,109.0
2020-12-22 09:30:19.500,4564.0,4563.0,247.0,1.0
2020-12-22 09:30:20.000,4564.0,4563.0,248.0,20.0
2020-12-22 09:30:20.500,4563.0,4562.0,7.0,126.0
